Iteration	Posterior	Likelihood	Prior	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	rate_log_sd	tree_length	two_beta
876	-271.4953	-361.8155	90.32014	0.826918	0.108504	0.0536454	0.0109333	2.315678	0.7822243	1.276866	3.767503
882	-266.0047	-356.3407	90.33597	0.885772	0.0411334	0.0671559	0.00593853	1.791163	0.9071861	1.370999	4.0251
888	-266.5562	-359.6314	93.07519	0.505145	0.148712	0.0942023	0.25194	0.5836883	1.030433	0.9179782	2.012841
894	-265.5529	-358.8918	93.33892	0.304211	0.540494	0.0421974	0.113097	1.333313	1.036952	0.7698682	0.9759031
900	-261.5383	-355.4282	93.88992	0.282041	0.497476	0.109073	0.11141	1.069441	0.3996541	1.245201	0.8443363
906	-264.9826	-357.0179	92.03531	0.23967	0.422741	0.182608	0.154981	0.9191939	0.5401396	1.441332	2.874472
912	-266.8467	-361.6839	94.83718	0.466532	0.333846	0.0440482	0.155574	0.5353909	0.4966522	1.050671	0.5852208
918	-273.2737	-367.2741	94.00047	0.154522	0.5711	0.160291	0.114087	0.9932139	0.9893778	0.858921	0.6322153
924	-266.5458	-360.4568	93.91096	0.305701	0.563414	0.0752971	0.0555878	0.9649646	1.359282	0.808496	0.4209886
930	-263.7574	-357.3122	93.55476	0.344604	0.359255	0.211981	0.0841595	0.8942661	1.340813	0.6539699	0.9499741
936	-265.53	-360.1701	94.64007	0.54287	0.152796	0.293142	0.0111915	0.2294343	1.130365	0.4653171	0.7020024
942	-272.79	-366.8428	94.05272	0.265435	0.281856	0.447237	0.00547208	0.3059437	1.376631	0.7008869	0.9604884
948	-269.2993	-361.4513	92.15194	0.501009	0.134881	0.330954	0.0331564	2.916137	1.182968	0.6936705	0.898749
954	-269.0612	-359.3461	90.28482	0.352659	0.373643	0.243078	0.0306197	1.103562	0.6626106	1.217312	6.616775
960	-273.8154	-360.5336	86.71815	0.315209	0.212788	0.221312	0.250691	1.299782	0.3063515	2.295949	15.17024
966	-261.7585	-354.9339	93.17538	0.219615	0.148255	0.420082	0.212048	1.884507	0.2621023	1.354956	0.8507832
972	-260.492	-355.0892	94.59716	0.314726	0.0128	0.616754	0.0557196	0.5610088	0.2744718	1.340583	0.6797025
978	-268.7111	-362.7463	94.03525	0.317615	0.238469	0.412566	0.0313505	0.8513345	0.7220154	0.945081	0.9191481
984	-269.9862	-361.1068	91.12062	0.412227	0.380581	0.199856	0.00733643	0.911713	0.7954862	1.223394	4.663535
